date,name,category,value
2011-01-01,telecom,telecom,177
2011-01-01,Microsoft,Microsoft,83
2011-01-01,Berkshire Hathaway,Berkshire Hathaway,51
2011-01-01,LVMH,LVMH,41
2011-01-01,Oracle,Oracle,39
2011-01-01,Steel,Steel,118
2011-01-01,Zara,Zara,35
2011-01-01,mining,mining,79
2011-01-01,oil,oil,124
2011-01-01,petrochemicals,petrochemicals,33
2011-01-01,oil &amp; gas,oil &amp; gas,49
2011-01-01,Walmart,Walmart,92
2011-01-01,Diversified,Diversified,220
2011-01-01,Aldi,Aldi,39
2011-01-01,H&amp;M;,H&amp;M;,27
2011-01-01,L`Oreal,L`Oreal,23
2011-01-01,casinos,casinos,34
2011-01-01,media,media,73
2011-01-01,real estate,real estate,305
2011-01-01,Google,Google,49
2011-01-01,Investments,Investments,168
2011-01-01,Mining,Mining,73
2011-01-01,Bloomberg,Bloomberg,19
2011-01-01,Amazon,Amazon,18
2011-01-01,chocolates,chocolates,18
2011-01-01,nonferrous metals,nonferrous metals,17
2011-01-01,steel,steel,57
2011-01-01,stocks,stocks,17
2011-01-01,Software,Software,31
2011-01-01,aluminum,aluminum,17
2011-01-01,Retail,Retail,175
2011-01-01,coal mines,coal mines,16
2011-01-01,hedge funds,hedge funds,106
2011-01-01,banking,banking,176
2011-01-01,Dell,Dell,14
2011-01-01,BMW,BMW,33
2011-01-01,pharmaceuticals,pharmaceuticals,68
2011-01-01,Trader Joes,Trader Joes,14
2011-01-01,packaging,packaging,24
2011-01-01,Lukoil,Lukoil,20
2011-01-01,sugar,sugar,15
2011-01-01,flour,flour,13
2011-01-01,cement ,cement ,13
2011-01-01,Facebook,Facebook,18
2011-01-01,Cox Enterprises,Cox Enterprises,25
2011-01-01,investments,investments,93
2011-01-01,beer,beer,34
2011-01-01,metals,metals,49
2011-01-01,Nike,Nike,12
2011-01-01,leveraged buyouts,leveraged buyouts,44
2011-01-01,Fidelity,Fidelity,18
2011-01-01,eyewear,eyewear,11
2011-01-01,shipping,shipping,39
2011-01-01,paper ,paper ,11
2011-01-01,construction,construction,59
2011-01-01,Access Industries,Access Industries,10
2011-01-01,biotech,biotech,12
2011-01-01,candy,candy,35
2011-01-01,pet food,pet food,30
2011-01-01,commodities,commodities,20
2011-01-01,infrastructure,infrastructure,12
2011-01-01,machinery,machinery,9
2011-01-01,ball bearings,ball bearings,9
2011-01-01,fertilizer,fertilizer,11
2011-01-01,Internet,Internet,19
2011-01-01,aviation,aviation,9
2011-01-01,insurance,insurance,23
2011-01-01,Natural gas,Natural gas,12
2011-01-01,Samsung,Samsung,12
2011-01-01,coal,coal,16
2011-01-01,fertilizers,fertilizers,14
2011-01-01,Continental Resources,Continental Resources,8
2011-01-01,diversified,diversified,9
2011-01-01,Apple,Apple,8
2011-01-01,Pixar,Pixar,8
2011-01-01,retail,retail,24
2011-01-01,financing,financing,8
2011-01-01,Softbank,Softbank,8
2011-01-01,Manufacturing,Manufacturing,23
2011-01-01,News Corp,News Corp,7
2011-01-01,Heineken,Heineken,7
2011-01-01,Enterprise Rent-A-Car,Enterprise Rent-A-Car,7
2011-01-01,pipelines,pipelines,22
2011-01-01,De Beers,De Beers,7
2011-01-01,EchoStar,EchoStar,7
2011-01-01,fashion,fashion,7
2011-01-01,hotels,hotels,31
2011-01-01,SAP,SAP,10
2011-01-01,SAS Institute,SAS Institute,9
2011-01-01,electronics,electronics,22
2011-01-01,Ebay,Ebay,10
2011-01-01,drugs,drugs,6
2011-01-01,publishing,publishing,22
2011-01-01,bank,bank,7
2011-01-01,medical devices,medical devices,11
2011-01-01,finance,finance,38
2011-01-01,Mango,Mango,6
2011-01-01,Chanel,Chanel,6
2011-01-01,Ikea,Ikea,6
2011-01-01,Estee Lauder,Estee Lauder,9
2011-01-01,advertising,advertising,6
2011-01-01,Hyundai,Hyundai,8
2011-01-01,diamonds,diamonds,7
2011-01-01,Beverages,Beverages,14
2011-01-01,gaming,gaming,14
2011-01-01,Carnival Cruises,Carnival Cruises,10
2011-01-01,fashion and retail,fashion and retail,5
2011-01-01,online retailing,online retailing,5
2011-01-01,Information technology,Information technology,6
2011-01-01,Appliances,Appliances,6
2011-01-01,oil trading,oil trading,7
2011-01-01,Shipbuilding,Shipbuilding,6
2011-01-01,supermarkets,supermarkets,15
2011-01-01,food,food,13
2011-01-01,generic drugs,generic drugs,5
2011-01-01,Franklin Resources,Franklin Resources,9
2011-01-01,movies,movies,8
2011-01-01,music,music,5
2011-01-01,cork,cork,5
2011-01-01,Bridas,Bridas,5
2011-01-01,tobacco,tobacco,11
2011-01-01,private equity,private equity,9
2011-01-01,Red Bull,Red Bull,10
2011-01-01,palm oil,palm oil,10
2011-01-01,cement,cement,6
2011-01-01,luxury goods,luxury goods,4
2011-01-01,Lego,Lego,4
2011-01-01,discount stock brokerage,discount stock brokerage,4
2011-01-01,Cargill Inc.,Cargill Inc.,24
2011-01-01,Nintendo,Nintendo,4
2011-01-01,shoes,shoes,9
2011-01-01,agribusiness,agribusiness,8
2011-01-01,cable television,cable television,9
2011-01-01,Apparel,Apparel,7
2011-01-01,malls,malls,4
2011-01-01,Oil,Oil,6
2011-01-01,transportation,transportation,8
2011-01-01,Formula One,Formula One,4
2011-01-01,Virgin,Virgin,4
2011-01-01,Alticor,Alticor,4
2011-01-01,hair products,hair products,4
2011-01-01,tequila,tequila,4
2011-01-01,fasteners,fasteners,4
2011-01-01,healthcare,healthcare,9
2011-01-01,Intel,Intel,4
2011-01-01,New Regency,New Regency,4
2011-01-01,tools,tools,4
2011-01-01,temp agency,temp agency,5
2011-01-01,chemicals,chemicals,16
2011-01-01,sensors,sensors,3
2011-01-01,Viacom,Viacom,3
2011-01-01,coffee,coffee,9
2011-01-01,internet,internet,3
2011-01-01,HCA Healthcare,HCA Healthcare,3
2011-01-01,Coal,Coal,23
2011-01-01,Danaher Corp,Danaher Corp,6
2011-01-01,Dolby Laboratories,Dolby Laboratories,3
2011-01-01,construction materials,construction materials,6
2011-01-01,plastics,plastics,3
2011-01-01,bakeries,bakeries,3
2011-01-01,computer services,computer services,4
2011-01-01,television,television,5
2011-01-01,dairy,dairy,3
2011-01-01,Cablevision Systems,Cablevision Systems,3
2011-01-01,steel pipes,steel pipes,7
2011-01-01,Limited Brands,Limited Brands,3
2011-01-01,Star Wars,Star Wars,3
2011-01-01,heavy industry,heavy industry,3
2011-01-01,resorts,resorts,3
2011-01-01,shopping malls,shopping malls,3
2011-01-01,wind energy,wind energy,3
2011-01-01,golf courses,golf courses,3
2011-01-01,Dole,Dole,3
2011-01-01,Oakley,Oakley,3
2011-01-01,Red Digital ,Red Digital ,3
2011-01-01,Cosmetics,Cosmetics,7
2011-01-01,Discount Tire,Discount Tire,3
2011-01-01,East Resources,East Resources,3
2011-01-01,art,art,6
2011-01-01,travel,travel,4
2011-01-01,engineering,engineering,5
2011-01-01,flavorings,flavorings,2
2011-01-01,oil transportation,oil transportation,2
2011-01-01,food manufacturing,food manufacturing,4
2011-01-01,Wal-Mart,Wal-Mart,3
2011-01-01,Loews,Loews,3
2011-01-01,International Lease Finance,International Lease Finance,2
2011-01-01,Mitchell Energy,Mitchell Energy,2
2011-01-01,gaming machines,gaming machines,2
2011-01-01,IDG,IDG,2
2011-01-01,bank and media,bank and media,5
2011-01-01,vacuums,vacuums,2
2011-01-01,Stryker Corp.,Stryker Corp.,4
2011-01-01,Hobby Lobby,Hobby Lobby,2
2011-01-01,cheese,cheese,2
2011-01-01,computer memory,computer memory,4
2011-01-01,security,security,2
2011-01-01,sports,sports,3
2011-01-01,sports teams,sports teams,2
2011-01-01,Cirque du Soleil,Cirque du Soleil,2
2011-01-01,Stephens Inc.,Stephens Inc.,2
2011-01-01,diamond jewelry,diamond jewelry,2
2011-01-01,Best Buy,Best Buy,2
2011-01-01,ethanol,ethanol,2
2011-01-01,trucking,trucking,2
2011-01-01,timberland,timberland,2
2011-01-01,lumber mills,lumber mills,2
2011-01-01,Broadcast.com,Broadcast.com,3
2011-01-01,art collection,art collection,4
2011-01-01,logistics,logistics,4
2011-01-01,Ingram Industries,Ingram Industries,2
2011-01-01,Benetton,Benetton,6
2011-01-01,Cargill,Cargill,4
2011-01-01,Inc.,Inc.,4
2011-01-01,record label,record label,2
2011-01-01,energy,energy,3
2011-01-01,Gap,Gap,3
2011-01-01,Campbell Soup,Campbell Soup,6
2011-01-01,food retailing,food retailing,2
2011-01-01,brakes,brakes,2
2011-01-01,tires,tires,2
2011-01-01,printing,printing,2
2011-01-01,Univision,Univision,2
2011-01-01,venture capital,venture capital,4
2011-01-01,Syntel,Syntel,2
2011-01-01,mapping software,mapping software,2
2011-01-01,refineries,refineries,2
2011-01-01,ABC Supply,ABC Supply,2
2011-01-01,social networking,social networking,2
2011-01-01,Forever 21,Forever 21,2
2011-01-01,seafood,seafood,2
2011-01-01,FedEx,FedEx,2
2011-01-01,sports concessions,sports concessions,2
2011-01-01,chewing gum,chewing gum,2
2011-01-01,Bonds,Bonds,2
2011-01-01,Royal Caribbean,Royal Caribbean,2
2011-01-01,Salesforce.com,Salesforce.com,2
2011-01-01,Oil Services,Oil Services,2
2011-01-01,polyester,polyester,2
2011-01-01,liquor,liquor,3
2011-01-01,Caterpillar,Caterpillar,2
2011-01-01,tortillas,tortillas,2
2011-01-01,FlightSafety,FlightSafety,2
2011-01-01,Dallas Cowboys,Dallas Cowboys,2
2011-01-01,plumbing fixtures,plumbing fixtures,2
2011-01-01,Broadcom,Broadcom,3
2011-01-01,Getty Oil,Getty Oil,2
2011-01-01,pharmacies,pharmacies,3
2011-01-01,TV,TV,3
2011-01-01,SC Johnson &amp; Sons,SC Johnson &amp; Sons,10
2011-01-01,Rich Products Corporation,Rich Products Corporation,2
2011-01-01,online gaming,online gaming,3
2011-01-01,exploration,exploration,2
2011-01-01,paper,paper,2
2011-01-01,telcom,telcom,2
2011-01-01,Swatch,Swatch,2
2011-01-01,airport,airport,4
2011-01-01,automotive,automotive,1
2011-01-01,metal processors,metal processors,1
2011-01-01,micro motors,micro motors,1
2011-01-01,Home Depot,Home Depot,2
2011-01-01,shopping centers,shopping centers,1
2011-01-01,DirecTV,DirecTV,1
2011-01-01,mobile phones,mobile phones,1
2011-01-01,Heating Equipment,Heating Equipment,2
2011-01-01,Research in Motion,Research in Motion,2
2011-01-01,IT,IT,2
2011-01-01,sports retailing,sports retailing,1
2011-01-01,Alliance Holdings,Alliance Holdings,1
2011-01-01,Lululemon,Lululemon,1
2011-01-01,elevators,elevators,1
2011-01-01,escalators,escalators,1
2011-01-01,Reyes Holdings,Reyes Holdings,2
2011-01-01,billboards,billboards,2
2011-01-01,Hearst Corp,Hearst Corp,5
2011-01-01,Public Storage,Public Storage,2
2011-01-01,Subway,Subway,2
2011-01-01,New Balance,New Balance,1
2011-01-01,Chick-fil-A,Chick-fil-A,1
2011-01-01,communications,communications,1
2011-01-01,tobacco distribution,tobacco distribution,1
2011-01-01,Marvel,Marvel,1
2011-01-01,Consumer Products,Consumer Products,2
2011-01-01,Auto parts,Auto parts,1
2011-01-01,pizza,pizza,1
2011-01-01,McCaw Cellular,McCaw Cellular,1
2011-01-01,Iams,Iams,1
2011-01-01,Siebel Systems,Siebel Systems,1
2011-01-01,navigation equipment,navigation equipment,2
2011-01-01,money management,money management,4
2011-01-01,port,port,2
2011-01-01,auto Distribution,auto Distribution,3
2011-01-01,Petrofac,Petrofac,1
2011-01-01,transport,transport,1
2011-01-01,motorcycles,motorcycles,2
2011-01-01,Carlson Cos.,Carlson Cos.,1
2011-01-01,Carlson Cos,Carlson Cos,1
2011-01-01,Qualcomm,Qualcomm,1
2011-01-01,microchips,microchips,1
2011-01-01,Stryker Corp,Stryker Corp,1
2011-01-01,Conair,Conair,1
2011-01-01,Millhouse LLC,Millhouse LLC,1
2011-01-01,Morningstar,Morningstar,1
2011-01-01,Venture capital,Venture capital,1
2011-01-01,paper manufacturing,paper manufacturing,1
2011-01-01,blinds,blinds,1
2011-01-01,real estate/investments,real estate/investments,1
2011-01-01,landscape architecture,landscape architecture,1
2011-01-01,consumer retail,consumer retail,1
2011-01-01,agriculture,agriculture,4
2011-01-01,development,development,2
2011-01-01,technology,technology,1
2011-01-01,poultry,poultry,1
2011-01-01,internet service provider,internet service provider,1
2011-01-01,Slim-Fast,Slim-Fast,1
2011-01-01,Lawsuits,Lawsuits,1
2011-01-01,New England Patriots,New England Patriots,1
2011-01-01,Paychex,Paychex,1
2011-01-01,outsourcing,outsourcing,1
2011-01-01,football,football,1
2011-01-01,Gulf States Toyota,Gulf States Toyota,1
2011-01-01,Colony Capital,Colony Capital,1
2011-01-01,Paypal,Paypal,1
2011-01-01,media ,media ,1
2011-01-01,Insurance,Insurance,1
2011-01-01,insurance &amp; real estate,insurance &amp; real estate,1
2011-01-01,car dealerships,car dealerships,1
2011-01-01,TPK Holdings,TPK Holdings,1
2011-01-01,education,education,2
2011-01-01,telecommunications,telecommunications,1
2011-01-01,LG,LG,2
2011-01-01,food products,food products,1
2011-01-01,Intuit,Intuit,1
2011-01-01,cars,cars,2
2011-01-01,Yahoo,Yahoo,2
2011-01-01,cable,cable,1
2011-01-01,Sun Microsystems,Sun Microsystems,1
2011-01-01,Urban Outfitters,Urban Outfitters,1
2011-01-01,Kinray,Kinray,1
2011-01-01,medical patents,medical patents,1
2011-01-01,money managment,money managment,1
2011-01-01,Interactive Brokers Group,Interactive Brokers Group,1
2011-01-01,GLG Partners,GLG Partners,1
2011-01-01,Indianapolis Colts,Indianapolis Colts,1
2011-01-01,defense,defense,1
2011-01-01,consumer goods,consumer goods,1
2011-01-01,Energy,Energy,1
2011-01-01,interior decorating,interior decorating,1
2011-01-01,semiconductors,semiconductors,1
2011-01-01,drug distribution,drug distribution,1
2011-01-01,consumer lending,consumer lending,1
2011-01-01,salsa,salsa,1
2011-01-01,PeopleSoft,PeopleSoft,1
2011-01-01,IAC/InterActiveCorp,IAC/InterActiveCorp,1
2011-01-01,radio,radio,1
2011-01-01,AOL,AOL,1
2011-01-01,auto dealers,auto dealers,1
2011-01-01,auto repair,auto repair,1
2011-01-01,Engineering,Engineering,2
2011-01-01,dental implants,dental implants,1
2011-01-01,energy/textiles,energy/textiles,1
2011-01-01,beverages,beverages,5
2011-01-01,entertainment,entertainment,1
2011-01-01,Paper &amp; Related Products,Paper &amp; Related Products,2
2011-01-01,Real estate,Real estate,1
2011-01-01,timber,timber,1
2011-01-01,Banking,Banking,1
2011-01-01,Ford Motor Co,Ford Motor Co,1
2011-01-01,inheritance,inheritance,3
2011-01-01,Cisco,Cisco,1
2011-01-01,Excel Communications,Excel Communications,1
2011-01-01,food industry,food industry,1
2011-01-01,gas,gas,1
2011-01-01,Playtech,Playtech,1
2011-01-01,power,power,1
2011-01-01,Telecom Equipment,Telecom Equipment,1
2011-01-01,Medical equipment,Medical equipment,1
2011-01-01,Progressive Corp,Progressive Corp,1
2011-01-01,Jones Apparel,Jones Apparel,1
2011-01-01,Sunbeam Broadcasting,Sunbeam Broadcasting,1
2011-01-01,investment banking,investment banking,1
2011-01-01,CDW Corp,CDW Corp,1
2011-01-01,Washington Redskins,Washington Redskins,1
2011-01-01,Apollo Group,Apollo Group,2
2011-01-01,Ultimate Fighting Championship,Ultimate Fighting Championship,2
2011-01-01,Pharmceuticals,Pharmceuticals,1
2011-01-01,ports,ports,4
2011-01-01,energy investments,energy investments,1
2011-01-01,decorations,decorations,1
2011-01-01,solar energy,solar energy,1
2011-01-01,pipes,pipes,1
2011-01-01,railway transport,railway transport,3
2011-01-01,Telecom,Telecom,1
2011-01-01,oil service,oil service,1
2011-01-01,real estate ,real estate ,1
2011-01-01,copper processing,copper processing,1
2011-01-01,leisure craft,leisure craft,2
2011-01-01,Bose,Bose,1
2011-01-01,Hallmark,Hallmark,1
2011-01-01,Kohl``s,Kohl``s,1
2011-01-01,Xerox,Xerox,1
2011-01-01,Harry Potter,Harry Potter,1
2011-01-01,Blackstone Group,Blackstone Group,1
2011-01-01,Boston Red Sox,Boston Red Sox,1
2011-01-01,entertaiment,entertaiment,1
2011-01-01,Real Estate,Real Estate,1
2011-01-01,Education,Education,1
2011-01-01,Philadelphia Eagles,Philadelphia Eagles,1
2011-01-01,New Orleans Saints,New Orleans Saints,1
2011-01-01,drug trafficking,drug trafficking,1
2011-01-01,paints,paints,1
2011-01-01,Zynga,Zynga,1
2011-01-01,eggs,eggs,1
2012-01-01,telecom,telecom,164
2012-01-01,Microsoft,Microsoft,90
2012-01-01,Berkshire Hathaway,Berkshire Hathaway,45
2012-01-01,LVMH,LVMH,41
2012-01-01,Zara,Zara,41
2012-01-01,Oracle,Oracle,36
2012-01-01,mining,mining,121
2012-01-01,oil,oil,127
2012-01-01,H&amp;M;,H&amp;M;,26
2012-01-01,diversified,diversified,273
2012-01-01,Aldi,Aldi,42
2012-01-01,Wal-Mart,Wal-Mart,102
2012-01-01,casinos,casinos,31
2012-01-01,L`Oreal,L`Oreal,24
2012-01-01,petrochemicals,petrochemicals,27
2012-01-01,oil &amp; gas,oil &amp; gas,65
2012-01-01,Bloomberg LP,Bloomberg LP,22
2012-01-01,steel,steel,135
2012-01-01,hedge funds,hedge funds,105
2012-01-01,chocolates,chocolates,19
2012-01-01,Google,Google,46
2012-01-01,Amazon.com,Amazon.com,18
2012-01-01,real estate,real estate,289
2012-01-01,investments,investments,301
2012-01-01,Mining,Mining,28
2012-01-01,Trader Joe`s,Trader Joe`s,17
2012-01-01,retail,retail,181
2012-01-01,media,media,96
2012-01-01,Facebook,Facebook,25
2012-01-01,coal,coal,41
2012-01-01,Dell,Dell,15
2012-01-01,transport,transport,16
2012-01-01,software,software,26
2012-01-01,metals,metals,55
2012-01-01,Nike,Nike,14
2012-01-01,leveraged buyouts,leveraged buyouts,44
2012-01-01,packaging,packaging,24
2012-01-01,candy,candy,43
2012-01-01,banking,banking,180
2012-01-01,Lukoil,Lukoil,19
2012-01-01,BMW,BMW,34
2012-01-01,pharmaceuticals,pharmaceuticals,73
2012-01-01,beer,beer,33
2012-01-01,gas,gas,13
2012-01-01,chemicals,chemicals,24
2012-01-01,eyewear,eyewear,11
2012-01-01,shipping,shipping,29
2012-01-01,sugar,sugar,13
2012-01-01,flour,flour,11
2012-01-01,cement,cement,16
2012-01-01,fertilizers,fertilizers,19
2012-01-01,biotech,biotech,12
2012-01-01,Enterprise Rent-A-Car,Enterprise Rent-A-Car,10
2012-01-01,Fidelity,Fidelity,15
2012-01-01,Technology,Technology,10
2012-01-01,paper,paper,14
2012-01-01,aviation,aviation,9
2012-01-01,telecoms,telecoms,9
2012-01-01,construction,construction,47
2012-01-01,Apple,Apple,9
2012-01-01,Disney,Disney,9
2012-01-01,fertilizer,fertilizer,12
2012-01-01,aluminum,aluminum,8
2012-01-01,utilities,utilities,8
2012-01-01,EchoStar,EchoStar,8
2012-01-01,Samsung,Samsung,14
2012-01-01,News Corp,News Corp,8
2012-01-01,insurance,insurance,21
2012-01-01,pipelines,pipelines,13
2012-01-01,machinery,machinery,9
2012-01-01,manufacturing,manufacturing,22
2012-01-01,medical devices,medical devices,13
2012-01-01,commodities,commodities,15
2012-01-01,Heineken,Heineken,7
2012-01-01,Ralph Lauren,Ralph Lauren,7
2012-01-01,Chanel,Chanel,7
2012-01-01,Commodities,Commodities,7
2012-01-01,SAS Institute,SAS Institute,10
2012-01-01,fashion,fashion,7
2012-01-01,SAP,SAP,15
2012-01-01,Softbank,Softbank,7
2012-01-01,Estee Lauder,Estee Lauder,10
2012-01-01,Conde Nast,Conde Nast,13
2012-01-01,hotels,hotels,35
2012-01-01,banks,banks,7
2012-01-01,Food,Food,7
2012-01-01,diamonds,diamonds,12
2012-01-01,Prada,Prada,6
2012-01-01,Ebay,Ebay,9
2012-01-01,Banking,Banking,10
2012-01-01,tobacco,tobacco,13
2012-01-01,finance,finance,23
2012-01-01,beverages,beverages,15
2012-01-01,supermarkets,supermarkets,19
2012-01-01,Hyundai,Hyundai,8
2012-01-01,appliances,appliances,6
2012-01-01,online retailing,online retailing,7
2012-01-01,inherited,inherited,12
2012-01-01,food,food,10
2012-01-01,Lego,Lego,6
2012-01-01,pipes,pipes,7
2012-01-01,gaming,gaming,19
2012-01-01,agribusiness,agribusiness,8
2012-01-01,movies,movies,8
2012-01-01,music,music,5
2012-01-01,electronics,electronics,14
2012-01-01,Drinks,Drinks,10
2012-01-01,infrastructure,infrastructure,6
2012-01-01,discount brokerage,discount brokerage,8
2012-01-01,gaming machines,gaming machines,5
2012-01-01,Oil,Oil,6
2012-01-01,Red Bull,Red Bull,5
2012-01-01,palm oil,palm oil,5
2012-01-01,fasteners,fasteners,5
2012-01-01,Energy,Energy,7
2012-01-01,cable television,cable television,12
2012-01-01,luxury goods,luxury goods,5
2012-01-01,Amway,Amway,5
2012-01-01,Diversified,Diversified,21
2012-01-01,information technology,information technology,9
2012-01-01,advertising,advertising,4
2012-01-01,Intel,Intel,4
2012-01-01,private equity,private equity,11
2012-01-01,Mango,Mango,4
2012-01-01,Carnival Cruises,Carnival Cruises,7
2012-01-01,internet,internet,13
2012-01-01,Gaming,Gaming,4
2012-01-01,Investments,Investments,10
2012-01-01,coffee,coffee,13
2012-01-01,financial services,financial services,6
2012-01-01,Retail,Retail,7
2012-01-01,cork,cork,4
2012-01-01,construction materials,construction materials,5
2012-01-01,Franklin Resources,Franklin Resources,4
2012-01-01,Shopping Malls,Shopping Malls,7
2012-01-01,Viacom,Viacom,4
2012-01-01,brakes,brakes,4
2012-01-01,telcom,telcom,4
2012-01-01,social networking,social networking,5
2012-01-01,Virgin,Virgin,4
2012-01-01,vacuums,vacuums,4
2012-01-01,Discount Tire,Discount Tire,4
2012-01-01,steel pipes,steel pipes,8
2012-01-01,tools,tools,4
2012-01-01,shoes,shoes,6
2012-01-01,Pipelines,Pipelines,14
2012-01-01,hair products,hair products,4
2012-01-01,tequila,tequila,4
2012-01-01,Hobby Lobby,Hobby Lobby,4
2012-01-01,Real Estate,Real Estate,10
2012-01-01,HTC,HTC,4
2012-01-01,food production,food production,3
2012-01-01,sourcing,sourcing,7
2012-01-01,New Regency,New Regency,3
2012-01-01,Prada luxury goods,Prada luxury goods,3
2012-01-01,computers,computers,3
2012-01-01,dairy,dairy,3
2012-01-01,Coal,Coal,8
2012-01-01,H&amp;M,H&amp;M,3
2012-01-01,Oil &amp; Gas,Oil &amp; Gas,3
2012-01-01,Palm Oil,Palm Oil,6
2012-01-01,computer services,computer services,4
2012-01-01,healthcare,healthcare,7
2012-01-01,sensors,sensors,3
2012-01-01,food services,food services,3
2012-01-01,aircraft leasing,aircraft leasing,3
2012-01-01,Cargill Inc.,Cargill Inc.,14
2012-01-01,online gaming,online gaming,5
2012-01-01,health care,health care,5
2012-01-01,Johnson &amp; Johnson,Johnson &amp; Johnson,3
2012-01-01,sports,sports,5
2012-01-01,Star Wars,Star Wars,3
2012-01-01,plastics,plastics,3
2012-01-01,natural gas,natural gas,8
2012-01-01,personal care products,personal care products,3
2012-01-01,retailing,retailing,4
2012-01-01,Education,Education,4
2012-01-01,sunglasses,sunglasses,3
2012-01-01,Ikea,Ikea,3
2012-01-01,tires,tires,4
2012-01-01,art,art,5
2012-01-01,publishing,publishing,9
2012-01-01,shopping malls,shopping malls,2
2012-01-01,Real estate,Real estate,8
2012-01-01,engineering,engineering,7
2012-01-01,golf courses,golf courses,2
2012-01-01,Groupon,Groupon,2
2012-01-01,motorcycles,motorcycles,3
2012-01-01,television,television,7
2012-01-01,cosmetics,cosmetics,5
2012-01-01,Lululemon,Lululemon,2
2012-01-01,security,security,2
2012-01-01,Formula One,Formula One,2
2012-01-01,temp agency,temp agency,4
2012-01-01,roofing,roofing,2
2012-01-01,book distribution,book distribution,2
2012-01-01,transportation,transportation,2
2012-01-01,Glencore International,Glencore International,8
2012-01-01,food manufacturing,food manufacturing,4
2012-01-01,sports teams,sports teams,2
2012-01-01,self storage,self storage,3
2012-01-01,cheese,cheese,2
2012-01-01,Dole,Dole,2
2012-01-01,ethanol,ethanol,2
2012-01-01,investment banking,investment banking,3
2012-01-01,Television,Television,2
2012-01-01,mobile phones,mobile phones,3
2012-01-01,Dolby Laboratories,Dolby Laboratories,2
2012-01-01,timberland,timberland,2
2012-01-01,lumber mills,lumber mills,2
2012-01-01,optometry,optometry,2
2012-01-01,diamond jewelry,diamond jewelry,2
2012-01-01,resorts,resorts,2
2012-01-01,Cirque du Soleil,Cirque du Soleil,2
2012-01-01,Shipbuilding,Shipbuilding,2
2012-01-01,sports retailing,sports retailing,2
2012-01-01,Subway Restaurants,Subway Restaurants,4
2012-01-01,heavy industry,heavy industry,2
2012-01-01,restaurants,restaurants,4
2012-01-01,logistics,logistics,4
2012-01-01,SC Johnson &amp; Sons,SC Johnson &amp; Sons,8
2012-01-01,SC Johnson,SC Johnson,2
2012-01-01,auto parts,auto parts,3
2012-01-01,art collection,art collection,4
2012-01-01,Standard Oil,Standard Oil,2
2012-01-01,TV broadcasting,TV broadcasting,2
2012-01-01,medical technology,medical technology,4
2012-01-01,Nintendo,Nintendo,2
2012-01-01,food retailing,food retailing,2
2012-01-01,record label,record label,2
2012-01-01,venture capital,venture capital,5
2012-01-01,Campbell Soup,Campbell Soup,6
2012-01-01,pizza,pizza,2
2012-01-01,metallurgy,metallurgy,2
2012-01-01,bank,bank,4
2012-01-01,Beanie Babies,Beanie Babies,2
2012-01-01,online media,online media,3
2012-01-01,shopping centers,shopping centers,3
2012-01-01,Gap,Gap,6
2012-01-01,Hearst Corp,Hearst Corp,6
2012-01-01,navigation equipment,navigation equipment,3
2012-01-01,travel,travel,2
2012-01-01,Home Depot,Home Depot,3
2012-01-01,energy,energy,5
2012-01-01,Construction,Construction,4
2012-01-01,Automobiles,Automobiles,2
2012-01-01,wind energy,wind energy,2
2012-01-01,construction equipment,construction equipment,2
2012-01-01,mapping software,mapping software,2
2012-01-01,Heavy Equipment,Heavy Equipment,2
2012-01-01,Inherited,Inherited,2
2012-01-01,plumbing fixtures,plumbing fixtures,2
2012-01-01,chewing gum,chewing gum,2
2012-01-01,Benetton,Benetton,8
2012-01-01,flavorings,flavorings,2
2012-01-01,Consumer Products,Consumer Products,2
2012-01-01,Finance,Finance,8
2012-01-01,food distribution,food distribution,4
2012-01-01,frozen foods,frozen foods,2
2012-01-01,seafood,seafood,2
2012-01-01,FedEx,FedEx,2
2012-01-01,consumer products,consumer products,3
2012-01-01,solar panel materials,solar panel materials,2
2012-01-01,Bauer Media Group,Bauer Media Group,2
2012-01-01,business software,business software,3
2012-01-01,liquor,liquor,3
2012-01-01,apparel,apparel,5
2012-01-01,TV,TV,3
2012-01-01,oil trading,oil trading,2
2012-01-01,exploration,exploration,2
2012-01-01,Getty Oil,Getty Oil,2
2012-01-01,Swatch,Swatch,2
2012-01-01,railway transport,railway transport,6
2012-01-01,elevators,elevators,2
2012-01-01,escalators,escalators,2
2012-01-01,DirecTV,DirecTV,2
2012-01-01,sports concessions,sports concessions,2
2012-01-01,Dallas Cowboys,Dallas Cowboys,2
2012-01-01,pharmacies,pharmacies,3
2012-01-01,Insurance,Insurance,2
2012-01-01,metal processors,metal processors,2
2012-01-01,Polyester,Polyester,3
2012-01-01,Tesla Motors,Tesla Motors,2
2012-01-01,micro motors,micro motors,2
2012-01-01,heating equipment,heating equipment,3
2012-01-01,agriculture,agriculture,8
2012-01-01,water,water,2
2012-01-01,ball bearings,ball bearings,2
2012-01-01,Best Buy,Best Buy,2
2012-01-01,Media,Media,4
2012-01-01,Software,Software,2
2012-01-01,Retail-Appliances,Retail-Appliances,2
2012-01-01,New Balance,New Balance,1
2012-01-01,tortillas,tortillas,1
2012-01-01,Appliances,Appliances,2
2012-01-01,Marvel,Marvel,1
2012-01-01,ports,ports,4
